op_number,file,line,model,operation,hint_from_scanner,verdict,evidence_lines_read,evidence_quote,verified_at,verified_by
434,./server/src/services/hipaaService.ts,242,pHIAccessGrant,.update(,ORG_SCOPED,ORG_IN_PRIOR_findFirst,server/src/services/hipaaService.ts:235-260,"const existing = await prisma.pHIAccessGrant.findFirst({ where: { id: grantId; organizationId; revokedAt: null } });",2026-05-25T16:30:00Z,L7_chunk_09
435,./server/src/services/hipaaService.ts,298,businessAssociateAgreement,.create(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/hipaaService.ts:276-356,"data: { organizationId: data.organizationId; businessAssociate: data.businessAssociate;",2026-05-25T16:30:00Z,L7_chunk_09
436,./server/src/services/hipaaService.ts,348,businessAssociateAgreement,.update(,ORG_SCOPED,ORG_IN_PRIOR_findFirst,server/src/services/hipaaService.ts:341-360,"const existing = await prisma.businessAssociateAgreement.findFirst({ where: { id; organizationId } });",2026-05-25T16:30:00Z,L7_chunk_09
437,./server/src/services/hipaaService.ts,417,hIPAABreachRiskAssessment,.create(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/hipaaService.ts:395-475,"data: { organizationId: data.organizationId; breachIncidentId: data.breachIncidentId;",2026-05-25T16:30:00Z,L7_chunk_09
438,./server/src/services/hipaaService.ts,512,hIPAABreachRiskAssessment,.update(,ORG_IN_FUNC_NOT_IN_WRITE,ORG_IN_PRIOR_findFirst,server/src/services/hipaaService.ts:494-574,"where: { id; organizationId }; select: { id: true } }); if (!existing) throw new AppError('Breach risk assessment not found'; 404);",2026-05-25T16:30:00Z,L7_chunk_09
439,./server/src/services/integrations/awsService.ts,88,integration,.upsert(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/integrations/awsService.ts:81-129,"where: { organizationId_provider: { organizationId; provider: 'aws' } }; create: { organizationId; name: 'AWS'; ... }",2026-05-25T16:30:00Z,L7_chunk_09
440,./server/src/services/integrations/awsService.ts,524,integration,.update(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/integrations/awsService.ts:522-546,"where: { organizationId_provider: { organizationId; provider: 'aws' } }; data: { connected: false; ... }",2026-05-25T16:30:00Z,L7_chunk_09
441,./server/src/services/integrations/azureDevOpsService.ts,167,axios,.create(,ORG_IN_FUNC_NOT_IN_WRITE,NOT_PRISMA_FALSE_POSITIVE,server/src/services/integrations/azureDevOpsService.ts:138-218,"client: axios.create({ baseURL; headers; timeout: 30000 })",2026-05-25T16:30:00Z,L7_chunk_09
442,./server/src/services/integrations/azureDevOpsService.ts,240,integration,.update(,ORG_IN_FUNC_NOT_IN_WRITE,PARENT_ORG_VERIFIED,server/src/services/integrations/azureDevOpsService.ts:197-267,"const integration = await this.getIntegration(organizationId); if (integration) { await prisma.integration.update({ where: { id: integration.id } ... }) }",2026-05-25T16:30:00Z,L7_chunk_09
443,./server/src/services/integrations/azureDevOpsService.ts,334,integration,.upsert(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/integrations/azureDevOpsService.ts:328-408,"where: { organizationId_provider: { organizationId; provider: 'azure_devops' } }; create: { organizationId; name: 'Azure DevOps'; ... }",2026-05-25T16:30:00Z,L7_chunk_09
444,./server/src/services/integrations/azureDevOpsService.ts,367,integration,.update(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/integrations/azureDevOpsService.ts:366-446,"where: { organizationId_provider: { organizationId; provider: 'azure_devops' } }; data: { connected: false; ... }",2026-05-25T16:30:00Z,L7_chunk_09
445,./server/src/services/integrations/azureDevOpsService.ts,812,auditLog,.create(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/integrations/azureDevOpsService.ts:776-856,"data: { action: 'azuredevops_sync.pushed'; organizationId; hash: String(workItem.id);",2026-05-25T16:30:00Z,L7_chunk_09
446,./server/src/services/integrations/azureDevOpsService.ts,877,auditLog,.create(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/integrations/azureDevOpsService.ts:832-912,"data: { action: 'azuredevops_sync.pushed'; organizationId; hash: issue.id;",2026-05-25T16:30:00Z,L7_chunk_09
447,./server/src/services/integrations/azureDevOpsService.ts,924,issue,.update(,ORG_IN_FUNC_NOT_IN_WRITE,PARENT_ORG_VERIFIED,server/src/services/integrations/azureDevOpsService.ts:832-961,"const existingSync = await prisma.auditLog.findFirst({ where: { organizationId; action: 'azuredevops_sync.pulled'; details: { contains: wiIdStr } } }); ... localIssueId from syncDetails",2026-05-25T16:30:00Z,L7_chunk_09
448,./server/src/services/integrations/azureDevOpsService.ts,935,issue,.create(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/integrations/azureDevOpsService.ts:832-961,"data: { organizationId; title: wi.fields['System.Title'] || `ADO Work Item #${wi.id}`;",2026-05-25T16:30:00Z,L7_chunk_09
449,./server/src/services/integrations/azureDevOpsService.ts,951,auditLog,.create(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/integrations/azureDevOpsService.ts:832-961,"data: { action: 'azuredevops_sync.pulled'; organizationId; hash: wiIdStr;",2026-05-25T16:30:00Z,L7_chunk_09
450,./server/src/services/integrations/azureDevOpsService.ts,1072,issue,.update(,ORG_IN_FUNC_NOT_IN_WRITE,PARENT_ORG_VERIFIED,server/src/services/integrations/azureDevOpsService.ts:1028-1097,"const syncRecord = await prisma.auditLog.findFirst({ where: { organizationId; action: { startsWith: 'azuredevops_sync.' }; details: { contains: wiIdStr } } }); ... localIssueId from syncDetails",2026-05-25T16:30:00Z,L7_chunk_09
451,./server/src/services/integrations/azureService.ts,454,integration,.update(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/integrations/azureService.ts:452-464,"where: { organizationId_provider: { organizationId; provider: 'azure' } }",2026-05-25T16:30:00Z,L7_chunk_10
452,./server/src/services/integrations/azureService.ts,475,integration,.updateMany(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/integrations/azureService.ts:473-485,"where: { organizationId; provider: 'azure' }",2026-05-25T16:30:00Z,L7_chunk_10
453,./server/src/services/integrations/azureSyncService.ts,45,azureSyncJob,.create(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/integrations/azureSyncService.ts:40-54,"data: { organizationId; syncType; status: 'pending'; triggeredBy }",2026-05-25T16:30:00Z,L7_chunk_10
454,./server/src/services/integrations/azureSyncService.ts,71,azureSyncJob,.update(,ORG_IN_FUNC_NOT_IN_WRITE,PARENT_ORG_VERIFIED,server/src/services/integrations/azureSyncService.ts:59-89,"private async updateSyncJob(jobId: string; data: {...}) -- jobId comes from createSyncJob(organizationId; ...) called by runFullSync(organizationId)",2026-05-25T16:30:00Z,L7_chunk_10
455,./server/src/services/integrations/azureSyncService.ts,213,azureResource,.upsert(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/integrations/azureSyncService.ts:198-223,"where: { organizationId_azureResourceId: { organizationId; azureResourceId: resource.id } }",2026-05-25T16:30:00Z,L7_chunk_10
456,./server/src/services/integrations/azureSyncService.ts,279,azureSecurityFinding,.upsert(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/integrations/azureSyncService.ts:268-289,"where: { organizationId_azureFindingId: { organizationId; azureFindingId: rec.id } }",2026-05-25T16:30:00Z,L7_chunk_10
457,./server/src/services/integrations/azureSyncService.ts,344,azureSecurityAlert,.upsert(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/integrations/azureSyncService.ts:333-354,"where: { organizationId_azureAlertId: { organizationId; azureAlertId: alert.id } }",2026-05-25T16:30:00Z,L7_chunk_10
458,./server/src/services/integrations/azureSyncService.ts,417,azurePolicyCompliance,.upsert(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/integrations/azureSyncService.ts:404-427,"where: { organizationId_azurePolicyAssignmentId: { organizationId; azurePolicyAssignmentId: assignmentId } }",2026-05-25T16:30:00Z,L7_chunk_10
459,./server/src/services/integrations/azureSyncService.ts,477,azureUser,.upsert(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/integrations/azureSyncService.ts:466-487,"where: { organizationId_azureUserId: { organizationId; azureUserId: user.id } }",2026-05-25T16:30:00Z,L7_chunk_10
460,./server/src/services/integrations/azureSyncService.ts,600,azureResource,.deleteMany(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/integrations/azureSyncService.ts:598-610,"prisma.azureResource.deleteMany({ where: { organizationId } })",2026-05-25T16:30:00Z,L7_chunk_10
461,./server/src/services/integrations/azureSyncService.ts,601,azureSecurityFinding,.deleteMany(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/integrations/azureSyncService.ts:598-611,"prisma.azureSecurityFinding.deleteMany({ where: { organizationId } })",2026-05-25T16:30:00Z,L7_chunk_10
462,./server/src/services/integrations/azureSyncService.ts,602,azureSecurityAlert,.deleteMany(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/integrations/azureSyncService.ts:598-612,"prisma.azureSecurityAlert.deleteMany({ where: { organizationId } })",2026-05-25T16:30:00Z,L7_chunk_10
463,./server/src/services/integrations/azureSyncService.ts,603,azurePolicyCompliance,.deleteMany(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/integrations/azureSyncService.ts:598-612,"prisma.azurePolicyCompliance.deleteMany({ where: { organizationId } })",2026-05-25T16:30:00Z,L7_chunk_10
464,./server/src/services/integrations/azureSyncService.ts,604,azureUser,.deleteMany(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/integrations/azureSyncService.ts:598-612,"prisma.azureUser.deleteMany({ where: { organizationId } })",2026-05-25T16:30:00Z,L7_chunk_10
465,./server/src/services/integrations/azureSyncService.ts,605,azureSyncJob,.deleteMany(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/integrations/azureSyncService.ts:598-612,"prisma.azureSyncJob.deleteMany({ where: { organizationId } })",2026-05-25T16:30:00Z,L7_chunk_10
466,./server/src/services/integrations/githubService.ts,114,integration,.upsert(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/integrations/githubService.ts:108-158,"where: { organizationId_provider: { organizationId; provider: 'github' } }; create: { organizationId; ... }",2026-05-25T16:30:00Z,L7_chunk_10
467,./server/src/services/integrations/githubService.ts,429,integration,.update(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/integrations/githubService.ts:427-440,"where: { organizationId_provider: { organizationId; provider: 'github' } }",2026-05-25T16:30:00Z,L7_chunk_10
468,./server/src/services/integrations/googleService.ts,129,integration,.upsert(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/integrations/googleService.ts:123-140,"where: { organizationId_provider: { organizationId; provider: 'google' } }",2026-05-25T16:30:00Z,L7_chunk_10
469,./server/src/services/integrations/googleService.ts,222,integration,.update(,ORG_IN_FUNC_NOT_IN_WRITE,ORG_IN_PRIOR_findFirst,server/src/services/integrations/googleService.ts:193-232,"const integration = await this.getIntegration(organizationId); ... await prisma.integration.update({ where: { id: integration.id } ... })",2026-05-25T16:30:00Z,L7_chunk_10
470,./server/src/services/integrations/googleService.ts,473,integration,.update(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/integrations/googleService.ts:459-483,"where: { organizationId_provider: { organizationId; provider: 'google' } }",2026-05-25T16:30:00Z,L7_chunk_10
471,./server/src/services/integrations/jiraService.ts,150,integration,.upsert(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/integrations/jiraService.ts:140-160,"where: { organizationId_provider: { organizationId; provider: 'jira' } }",2026-05-25T16:30:00Z,L7_chunk_10
472,./server/src/services/integrations/jiraService.ts,243,integration,.update(,ORG_IN_FUNC_NOT_IN_WRITE,ORG_IN_PRIOR_findFirst,server/src/services/integrations/jiraService.ts:214-253,"const integration = await this.getIntegration(organizationId); ... await prisma.integration.update({ where: { id: integration.id } ... })",2026-05-25T16:30:00Z,L7_chunk_10
473,./server/src/services/integrations/jiraService.ts,574,integration,.update(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/integrations/jiraService.ts:572-584,"where: { organizationId_provider: { organizationId; provider: 'jira' } }",2026-05-25T16:30:00Z,L7_chunk_10
474,./server/src/services/integrations/jiraService.ts,662,auditLog,.create(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/integrations/jiraService.ts:600-672,"await prisma.auditLog.create({ data: { action: 'jira_sync.pushed'; organizationId; hash: issue.id; ... } })",2026-05-25T16:30:00Z,L7_chunk_10
475,./server/src/services/integrations/jiraService.ts,706,issue,.update(,ORG_IN_FUNC_NOT_IN_WRITE,ORG_IN_PRIOR_findFirst,server/src/services/integrations/jiraService.ts:687-712,"const existingSync = await prisma.auditLog.findFirst({ where: { organizationId; ... } }); ... prisma.issue.update({ where: { id: syncDetails.localIssueId } ... })",2026-05-25T16:30:00Z,L7_chunk_10
476,./server/src/services/integrations/jiraService.ts,717,issue,.create(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/integrations/jiraService.ts:715-728,"prisma.issue.create({ data: { organizationId; title: jiraIssue.fields?.summary; ... } })",2026-05-25T16:30:00Z,L7_chunk_10
477,./server/src/services/integrations/jiraService.ts,730,auditLog,.create(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/integrations/jiraService.ts:730-740,"await prisma.auditLog.create({ data: { action: 'jira_sync.pulled'; organizationId; hash: jiraIssue.key; ... } })",2026-05-25T16:30:00Z,L7_chunk_10
478,./server/src/services/integrations/jiraService.ts,943,issue,.update(,ORG_IN_FUNC_NOT_IN_WRITE,ORG_IN_PRIOR_findFirst,server/src/services/integrations/jiraService.ts:917-951,"const syncRecord = await prisma.auditLog.findFirst({ where: { organizationId; ... } }); ... prisma.issue.update({ where: { id: syncDetails.localIssueId } ... })",2026-05-25T16:30:00Z,L7_chunk_10
479,./server/src/services/integrations/providers/baseIntegration.ts,130,axios,.create(,NO_ORG_CHECK,NOT_PRISMA_FALSE_POSITIVE,server/src/services/integrations/providers/baseIntegration.ts:127-137,"this.httpClient = axios.create({ timeout: 30000; headers: {...} })",2026-05-25T16:30:00Z,L7_chunk_10
480,./server/src/services/integrations/providers/baseIntegration.ts,182,crypto,.update(,NO_ORG_CHECK,NOT_PRISMA_FALSE_POSITIVE,server/src/services/integrations/providers/baseIntegration.ts:172-185,"dataHash: crypto.createHash('sha256').update(JSON.stringify(data)).digest('hex')",2026-05-25T16:30:00Z,L7_chunk_10
481,./server/src/services/integrations/servicenowService.ts,181,axios,.create(,ORG_IN_FUNC_NOT_IN_WRITE,NOT_PRISMA_FALSE_POSITIVE,server/src/services/integrations/servicenowService.ts:153-182,"return axios.create({ baseURL: `${instanceUrl}/api/now`; headers; timeout: 30000 })",2026-05-25T16:30:00Z,L7_chunk_10
482,./server/src/services/integrations/servicenowService.ts,240,integration,.update(,ORG_IN_FUNC_NOT_IN_WRITE,ORG_IN_PRIOR_findFirst,server/src/services/integrations/servicenowService.ts:209-250,"const integration = await this.getIntegration(organizationId); if (integration) { ... await prisma.integration.update({ where: { id: integration.id } ... }) }",2026-05-25T16:30:00Z,L7_chunk_10
483,./server/src/services/integrations/servicenowService.ts,339,integration,.upsert(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/integrations/servicenowService.ts:333-349,"where: { organizationId_provider: { organizationId; provider: 'servicenow' } }",2026-05-25T16:30:00Z,L7_chunk_10
484,./server/src/services/integrations/servicenowService.ts,372,integration,.update(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/integrations/servicenowService.ts:371-382,"where: { organizationId_provider: { organizationId; provider: 'servicenow' } }",2026-05-25T16:30:00Z,L7_chunk_10
485,./server/src/services/integrations/servicenowService.ts,569,auditLog,.create(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/integrations/servicenowService.ts:559-579,"await prisma.auditLog.create({ data: { action: 'servicenow_sync.change_created'; organizationId; ... } })",2026-05-25T16:30:00Z,L7_chunk_10
486,./server/src/services/integrations/servicenowService.ts,759,auditLog,.create(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/integrations/servicenowService.ts:749-769,"await prisma.auditLog.create({ data: { action: 'servicenow_sync.pushed'; organizationId; hash: incident.sys_id; ... } })",2026-05-25T16:30:00Z,L7_chunk_10
487,./server/src/services/integrations/servicenowService.ts,824,auditLog,.create(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/integrations/servicenowService.ts:814-834,"await prisma.auditLog.create({ data: { action: 'servicenow_sync.pushed'; organizationId; hash: issue.id; ... } })",2026-05-25T16:30:00Z,L7_chunk_10
488,./server/src/services/integrations/servicenowService.ts,872,issue,.update(,ORG_IN_FUNC_NOT_IN_WRITE,ORG_IN_PRIOR_findFirst,server/src/services/integrations/servicenowService.ts:855-882,"const existingSync = await prisma.auditLog.findFirst({ where: { organizationId; ... } }); ... prisma.issue.update({ where: { id: syncDetails.localIssueId } ... })",2026-05-25T16:30:00Z,L7_chunk_10
489,./server/src/services/integrations/servicenowService.ts,883,issue,.create(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/integrations/servicenowService.ts:882-898,"const localIssue = await prisma.issue.create({ data: { organizationId; title: record.short_description; ... } })",2026-05-25T16:30:00Z,L7_chunk_10
490,./server/src/services/integrations/servicenowService.ts,900,auditLog,.create(,ORG_SCOPED,ORG_IN_WHERE_OR_DATA,server/src/services/integrations/servicenowService.ts:890-910,"await prisma.auditLog.create({ data: { action: 'servicenow_sync.pulled'; organizationId; hash: record.sys_id; ... } })",2026-05-25T16:30:00Z,L7_chunk_10
491,./server/src/services/integrations/servicenowService.ts,1017,issue,.update(,ORG_IN_FUNC_NOT_IN_WRITE,ORG_IN_PRIOR_findFirst,server/src/services/integrations/servicenowService.ts:978-1027,"const syncRecord = await prisma.auditLog.findFirst({ where: { organizationId; action: { startsWith: 'servicenow_sync.' } ... } }); ... prisma.issue.update({ where: { id: syncDetails.localIssueId } ... })",2026-05-25T16:30:00Z,L7_chunk_10
